,almacenamiento,temp,humidity,precip,preciptype,uvindex,conditions_Clear,conditions_Overcast,conditions_Partially cloudy,conditions_Rain,"conditions_Rain, Overcast","conditions_Rain, Partially cloudy",lag1,lag2,lag3,dayofweek,quarter,month,year,dayofyear,dayofmonth,weekofyear,isfuture,pred
2024-03-23,,,,,,,,,,,,,8.96,0.15,0.0,5,1,3,2024,83,23,12,True,9.841568
2024-03-24,,,,,,,,,,,,,8.89,0.14,0.0,6,1,3,2024,84,24,12,True,9.77071
2024-03-25,,,,,,,,,,,,,8.814,0.14,0.0,0,1,3,2024,85,25,13,True,9.77071
2024-03-26,,,,,,,,,,,,,8.739,0.14,0.0,1,1,3,2024,86,26,13,True,9.678919
2024-03-27,,,,,,,,,,,,,8.66,0.14,0.0,2,1,3,2024,87,27,13,True,9.631649
2024-03-28,,,,,,,,,,,,,8.59,0.12,0.0,3,1,3,2024,88,28,13,True,8.977131
2024-03-29,,,,,,,,,,,,,8.44,0.12,0.0,4,1,3,2024,89,29,13,True,8.883972
2024-03-30,,,,,,,,,,,,,8.29,0.1,0.0,5,1,3,2024,90,30,13,True,8.847286
2024-03-31,,,,,,,,,,,,,8.21,0.1,0.0,6,1,3,2024,91,31,13,True,8.68434
2024-04-01,,,,,,,,,,,,,8.14,0.1,0.0,0,2,4,2024,92,1,14,True,8.68434
2024-04-02,,,,,,,,,,,,,8.06,0.1,0.0,1,2,4,2024,93,2,14,True,8.586353
2024-04-03,,,,,,,,,,,,,7.91,0.09,0.0,2,2,4,2024,94,3,14,True,8.526682
2024-04-04,,,,,,,,,,,,,7.76,0.09,0.0,3,2,4,2024,95,4,14,True,8.526682
2024-04-05,,,,,,,,,,,,,7.61,0.07,0.0,4,2,4,2024,96,5,14,True,8.431969
2024-04-06,,,,,,,,,,,,,7.46,0.07,0.0,5,2,4,2024,97,6,14,True,8.28681
2024-04-07,,,,,,,,,,,,,7.39,0.07,0.0,6,2,4,2024,98,7,14,True,8.12128
2024-04-08,,,,,,,,,,,,,7.24,0.05,0.0,0,2,4,2024,99,8,15,True,8.12128
2024-04-09,,,,,,,,,,,,,7.16,0.05,0.0,1,2,4,2024,100,9,15,True,8.12128
2024-04-10,,,,,,,,,,,,,7.08,0.05,0.0,2,2,4,2024,101,10,15,True,8.081606
2024-04-11,,,,,,,,,,,,,6.94,0.04,0.0,3,2,4,2024,102,11,15,True,7.9966636
2024-04-12,,,,,,,,,,,,,6.73,0.04,0.0,4,2,4,2024,103,12,15,True,7.879993
2024-04-13,,,,,,,,,,,,,6.49,0.04,0.0,5,2,4,2024,104,13,15,True,7.640186
2024-04-14,,,,,,,,,,,,,6.24,0.02,0.0,6,2,4,2024,105,14,15,True,7.640186
2024-04-15,,,,,,,,,,,,,6.03,0.02,0.0,0,2,4,2024,106,15,16,True,7.4231467
2024-04-16,,,,,,,,,,,,,5.911,0.02,0.0,1,2,4,2024,107,16,16,True,7.2172236
2024-04-17,,,,,,,,,,,,,5.864,0.01,0.0,2,2,4,2024,108,17,16,True,7.107592
2024-04-18,,,,,,,,,,,,,5.77,0.01,0.0,3,2,4,2024,109,18,16,True,7.107592
2024-04-19,,,,,,,,,,,,,5.737,0.01,0.0,4,2,4,2024,110,19,16,True,6.98035
2024-04-20,,,,,,,,,,,,,5.628,0.01,0.0,5,2,4,2024,111,20,16,True,6.98035
2024-04-21,,,,,,,,,,,,,5.534,0.01,0.0,6,2,4,2024,112,21,16,True,6.893167
2024-04-22,,,,,,,,,,,,,5.44,0.01,0.0,0,2,4,2024,113,22,17,True,6.7720656
2024-04-23,,,,,,,,,,,,,5.346,0.01,0.0,1,2,4,2024,114,23,17,True,6.7241864
2024-04-24,,,,,,,,,,,,,5.252,0.01,0.0,2,2,4,2024,115,24,17,True,6.6085687
2024-04-25,,,,,,,,,,,,,5.157,0.01,0.0,3,2,4,2024,116,25,17,True,6.6085687
2024-04-26,,,,,,,,,,,,,5.063,0.01,0.0,4,2,4,2024,117,26,17,True,6.4994655
2024-04-27,,,,,,,,,,,,,4.969,0.01,0.0,5,2,4,2024,118,27,17,True,6.4139724
2024-04-28,,,,,,,,,,,,,4.875,0.01,0.0,6,2,4,2024,119,28,17,True,6.3614182
2024-04-29,,,,,,,,,,,,,4.781,0.01,0.0,0,2,4,2024,120,29,18,True,6.2598915
2024-04-30,,,,,,,,,,,,,4.686,0.01,0.0,1,2,4,2024,121,30,18,True,6.2598915
2024-05-01,,,,,,,,,,,,,4.592,0.01,0.0,2,2,5,2024,122,1,18,True,6.0769854
2024-05-02,,,,,,,,,,,,,4.498,0.01,0.0,3,2,5,2024,123,2,18,True,6.004655
2024-05-03,,,,,,,,,,,,,4.404,0.01,0.0,4,2,5,2024,124,3,18,True,5.9145374
2024-05-04,,,,,,,,,,,,,4.31,0.01,0.0,5,2,5,2024,125,4,18,True,5.828219
2024-05-05,,,,,,,,,,,,,4.215,0.01,0.0,6,2,5,2024,126,5,18,True,5.828219
2024-05-06,,,,,,,,,,,,,4.121,0.01,0.0,0,2,5,2024,127,6,19,True,5.7472687
2024-05-07,,,,,,,,,,,,,4.074,0.01,0.0,1,2,5,2024,128,7,19,True,5.671861
2024-05-08,,,,,,,,,,,,,4.027,0.01,0.0,2,2,5,2024,129,8,19,True,5.6372805
2024-05-09,,,,,,,,,,,,,3.98,0.01,0.0,3,2,5,2024,130,9,19,True,5.604464
2024-05-10,,,,,,,,,,,,,3.933,0.01,0.0,4,2,5,2024,131,10,19,True,5.604464
2024-05-11,,,,,,,,,,,,,3.886,0.01,0.0,5,2,5,2024,132,11,19,True,5.548636
2024-05-12,,,,,,,,,,,,,3.839,0.01,0.0,6,2,5,2024,133,12,19,True,5.520952
2024-05-13,,,,,,,,,,,,,3.744,0.01,0.0,0,2,5,2024,134,13,20,True,5.470594
2024-05-14,,,,,,,,,,,,,3.744,0.01,0.0,1,2,5,2024,135,14,20,True,5.4211636
2024-05-15,,,,,,,,,,,,,3.744,0.01,0.0,2,2,5,2024,136,15,20,True,5.4211636
2024-05-16,,,,,,,,,,,,,3.65,0.01,0.0,3,2,5,2024,137,16,20,True,5.4211636
2024-05-17,,,,,,,,,,,,,3.556,0.01,0.0,4,2,5,2024,138,17,20,True,5.4211636
2024-05-18,,,,,,,,,,,,,3.462,0.01,0.0,5,2,5,2024,139,18,20,True,5.4211636
2024-05-19,,,,,,,,,,,,,3.415,0.01,0.0,6,2,5,2024,140,19,20,True,5.4211636
2024-05-20,,,,,,,,,,,,,3.368,0.0,0.0,0,2,5,2024,141,20,21,True,5.4211636
2024-05-21,,,,,,,,,,,,,3.368,0.0,0.0,1,2,5,2024,142,21,21,True,5.4211636
2024-05-22,,,,,,,,,,,,,3.321,0.0,0.0,2,2,5,2024,143,22,21,True,5.4211636
2024-05-23,,,,,,,,,,,,,3.321,0.0,0.0,3,2,5,2024,144,23,21,True,5.4211636
2024-05-24,,,,,,,,,,,,,3.273,0.0,0.0,4,2,5,2024,145,24,21,True,5.4211636
2024-05-25,,,,,,,,,,,,,3.226,0.0,0.0,5,2,5,2024,146,25,21,True,5.4211636
2024-05-26,,,,,,,,,,,,,3.179,0.0,0.0,6,2,5,2024,147,26,21,True,5.4211636
2024-05-27,,,,,,,,,,,,,3.132,0.0,0.0,0,2,5,2024,148,27,22,True,5.4211636
2024-05-28,,,,,,,,,,,,,3.132,0.0,0.0,1,2,5,2024,149,28,22,True,5.4211636
2024-05-29,,,,,,,,,,,,,3.085,0.0,0.0,2,2,5,2024,150,29,22,True,5.4211636
2024-05-30,,,,,,,,,,,,,3.038,0.0,0.0,3,2,5,2024,151,30,22,True,5.4211636
2024-05-31,,,,,,,,,,,,,3.038,0.0,0.0,4,2,5,2024,152,31,22,True,5.4211636
2024-06-01,,,,,,,,,,,,,2.991,0.0,0.0,5,2,6,2024,153,1,22,True,5.4211636
2024-06-02,,,,,,,,,,,,,2.991,0.0,0.0,6,2,6,2024,154,2,22,True,5.4211636
2024-06-03,,,,,,,,,,,,,2.944,0.0,0.0,0,2,6,2024,155,3,23,True,5.4211636
2024-06-04,,,,,,,,,,,,,2.944,0.0,0.0,1,2,6,2024,156,4,23,True,5.4211636
2024-06-05,,,,,,,,,,,,,2.897,0.0,0.0,2,2,6,2024,157,5,23,True,5.4211636
2024-06-06,,,,,,,,,,,,,2.85,0.0,0.0,3,2,6,2024,158,6,23,True,5.4211636
2024-06-07,,,,,,,,,,,,,2.85,0.0,0.0,4,2,6,2024,159,7,23,True,5.4211636
2024-06-08,,,,,,,,,,,,,2.802,0.0,0.0,5,2,6,2024,160,8,23,True,5.4211636
2024-06-09,,,,,,,,,,,,,2.755,0.0,0.0,6,2,6,2024,161,9,23,True,5.4211636
2024-06-10,,,,,,,,,,,,,2.755,0.0,0.0,0,2,6,2024,162,10,24,True,5.4211636
2024-06-11,,,,,,,,,,,,,2.708,0.0,0.0,1,2,6,2024,163,11,24,True,5.4211636
2024-06-12,,,,,,,,,,,,,2.661,0.0,0.0,2,2,6,2024,164,12,24,True,5.4211636
2024-06-13,,,,,,,,,,,,,2.661,0.0,0.0,3,2,6,2024,165,13,24,True,5.4211636
2024-06-14,,,,,,,,,,,,,2.614,0.0,0.0,4,2,6,2024,166,14,24,True,5.4211636
2024-06-15,,,,,,,,,,,,,2.567,0.0,0.0,5,2,6,2024,167,15,24,True,5.4211636
2024-06-16,,,,,,,,,,,,,2.52,0.0,0.0,6,2,6,2024,168,16,24,True,5.4211636
2024-06-17,,,,,,,,,,,,,2.47,0.0,0.0,0,2,6,2024,169,17,25,True,5.4211636
2024-06-18,,,,,,,,,,,,,2.426,0.0,0.0,1,2,6,2024,170,18,25,True,5.4211636
2024-06-19,,,,,,,,,,,,,2.379,0.0,0.0,2,2,6,2024,171,19,25,True,5.4211636
2024-06-20,,,,,,,,,,,,,2.331,0.0,0.0,3,2,6,2024,172,20,25,True,5.4211636
2024-06-21,,,,,,,,,,,,,2.284,0.0,0.0,4,2,6,2024,173,21,25,True,5.4211636
2024-06-22,,,,,,,,,,,,,2.284,0.0,0.0,5,2,6,2024,174,22,25,True,5.4211636
2024-06-23,,,,,,,,,,,,,2.237,0.0,0.0,6,2,6,2024,175,23,25,True,5.4211636
2024-06-24,,,,,,,,,,,,,,0.0,0.0,0,2,6,2024,176,24,26,True,5.4211636
2024-06-25,,,,,,,,,,,,,,0.0,0.0,1,2,6,2024,177,25,26,True,5.4211636
2024-06-26,,,,,,,,,,,,,,0.0,0.0,2,2,6,2024,178,26,26,True,5.4211636
2024-06-27,,,,,,,,,,,,,,0.0,0.0,3,2,6,2024,179,27,26,True,5.4211636
2024-06-28,,,,,,,,,,,,,,0.0,0.0,4,2,6,2024,180,28,26,True,5.4211636
2024-06-29,,,,,,,,,,,,,,0.0,0.0,5,2,6,2024,181,29,26,True,5.4211636
2024-06-30,,,,,,,,,,,,,,0.0,0.0,6,2,6,2024,182,30,26,True,5.4211636
2024-07-01,,,,,,,,,,,,,,0.0,0.0,0,3,7,2024,183,1,27,True,5.4211636
2024-07-02,,,,,,,,,,,,,,0.0,0.0,1,3,7,2024,184,2,27,True,5.4211636
2024-07-03,,,,,,,,,,,,,,0.0,0.0,2,3,7,2024,185,3,27,True,5.4211636
2024-07-04,,,,,,,,,,,,,,0.0,0.33,3,3,7,2024,186,4,27,True,5.4211636
2024-07-05,,,,,,,,,,,,,,0.0,0.31,4,3,7,2024,187,5,27,True,5.4211636
2024-07-06,,,,,,,,,,,,,,0.0,0.3,5,3,7,2024,188,6,27,True,5.4211636
2024-07-07,,,,,,,,,,,,,,0.0,0.33,6,3,7,2024,189,7,27,True,5.4211636
2024-07-08,,,,,,,,,,,,,,0.0,0.33,0,3,7,2024,190,8,28,True,5.4211636
2024-07-09,,,,,,,,,,,,,,0.0,0.28,1,3,7,2024,191,9,28,True,5.4211636
2024-07-10,,,,,,,,,,,,,,0.0,0.25,2,3,7,2024,192,10,28,True,5.4211636
2024-07-11,,,,,,,,,,,,,,0.0,0.22,3,3,7,2024,193,11,28,True,5.4211636
2024-07-12,,,,,,,,,,,,,,0.0,0.17,4,3,7,2024,194,12,28,True,5.4211636
2024-07-13,,,,,,,,,,,,,,0.0,0.15,5,3,7,2024,195,13,28,True,5.4211636
2024-07-14,,,,,,,,,,,,,,0.0,0.12,6,3,7,2024,196,14,28,True,5.4211636
2024-07-15,,,,,,,,,,,,,,0.0,0.1,0,3,7,2024,197,15,29,True,5.4211636
2024-07-16,,,,,,,,,,,,,,0.0,0.09,1,3,7,2024,198,16,29,True,5.4211636
2024-07-17,,,,,,,,,,,,,,0.0,0.07,2,3,7,2024,199,17,29,True,5.4211636
2024-07-18,,,,,,,,,,,,,,0.0,0.06,3,3,7,2024,200,18,29,True,5.4211636
2024-07-19,,,,,,,,,,,,,,0.0,0.06,4,3,7,2024,201,19,29,True,5.4211636
2024-07-20,,,,,,,,,,,,,,0.0,0.04,5,3,7,2024,202,20,29,True,5.4211636
2024-07-21,,,,,,,,,,,,,,0.0,0.04,6,3,7,2024,203,21,29,True,5.4211636
2024-07-22,,,,,,,,,,,,,,0.0,0.02,0,3,7,2024,204,22,30,True,5.4211636
2024-07-23,,,,,,,,,,,,,,0.0,0.09,1,3,7,2024,205,23,30,True,5.4211636
2024-07-24,,,,,,,,,,,,,,0.0,0.06,2,3,7,2024,206,24,30,True,5.4211636
2024-07-25,,,,,,,,,,,,,,0.0,0.04,3,3,7,2024,207,25,30,True,5.4211636
2024-07-26,,,,,,,,,,,,,,0.17,0.04,4,3,7,2024,208,26,30,True,6.0785766
2024-07-27,,,,,,,,,,,,,,0.33,0.02,5,3,7,2024,209,27,30,True,6.6994615
2024-07-28,,,,,,,,,,,,,,0.65,0.01,6,3,7,2024,210,28,30,True,6.6994615
2024-07-29,,,,,,,,,,,,,,0.82,0.01,0,3,7,2024,211,29,31,True,6.6994615
2024-07-30,,,,,,,,,,,,,,0.82,0.01,1,3,7,2024,212,30,31,True,6.6994615
2024-07-31,,,,,,,,,,,,,,1.06,0.01,2,3,7,2024,213,31,31,True,6.6994615
2024-08-01,,,,,,,,,,,,,,1.38,0.01,3,3,8,2024,214,1,31,True,0.9172219
2024-08-02,,,,,,,,,,,,,,1.38,0.01,4,3,8,2024,215,2,31,True,0.9172219
2024-08-03,,,,,,,,,,,,,,1.41,0.01,5,3,8,2024,216,3,31,True,0.9172219
2024-08-04,,,,,,,,,,,,,,1.99,0.01,6,3,8,2024,217,4,31,True,0.9172219
2024-08-05,,,,,,,,,,,,,,2.57,0.01,0,3,8,2024,218,5,32,True,0.9172219
2024-08-06,,,,,,,,,,,,,,2.57,0.01,1,3,8,2024,219,6,32,True,0.9172219
2024-08-07,,,,,,,,,,,,,,3.04,0.01,2,3,8,2024,220,7,32,True,0.9172219
2024-08-08,,,,,,,,,,,,,,5.06,0.01,3,3,8,2024,221,8,32,True,0.9172219
2024-08-09,,,,,,,,,,,,,,4.92,0.01,4,3,8,2024,222,9,32,True,0.9172219
2024-08-10,,,,,,,,,,,,,,4.87,0.01,5,3,8,2024,223,10,32,True,0.9172219
2024-08-11,,,,,,,,,,,,,,5.39,0.01,6,3,8,2024,224,11,32,True,0.9172219
2024-08-12,,,,,,,,,,,,,,5.3,0.01,0,3,8,2024,225,12,33,True,0.9172219
2024-08-13,,,,,,,,,,,,,,5.3,0.01,1,3,8,2024,226,13,33,True,0.9172219
2024-08-14,,,,,,,,,,,,,,5.3,0.01,2,3,8,2024,227,14,33,True,0.9172219
2024-08-15,,,,,,,,,,,,,,5.11,0.01,3,3,8,2024,228,15,33,True,0.9172219
2024-08-16,,,,,,,,,,,,,,6.79,0.01,4,3,8,2024,229,16,33,True,0.9172219
2024-08-17,,,,,,,,,,,,,,21.16,0.01,5,3,8,2024,230,17,33,True,0.9172219
2024-08-18,,,,,,,,,,,,,,27.88,0.01,6,3,8,2024,231,18,33,True,0.9172219
2024-08-19,,,,,,,,,,,,,,32.54,0.01,0,3,8,2024,232,19,34,True,0.9172219
2024-08-20,,,,,,,,,,,,,,33.83,0.01,1,3,8,2024,233,20,34,True,0.9172219
2024-08-21,,,,,,,,,,,,,,34.99,0.01,2,3,8,2024,234,21,34,True,0.9172219
2024-08-22,,,,,,,,,,,,,,36.15,0.01,3,3,8,2024,235,22,34,True,0.9172219
2024-08-23,,,,,,,,,,,,,,35.89,0.01,4,3,8,2024,236,23,34,True,0.9172219
2024-08-24,,,,,,,,,,,,,,35.89,0.01,5,3,8,2024,237,24,34,True,0.9172219
2024-08-25,,,,,,,,,,,,,,38.19,0.01,6,3,8,2024,238,25,34,True,0.9172219
2024-08-26,,,,,,,,,,,,,,38.19,0.01,0,3,8,2024,239,26,35,True,0.9172219
2024-08-27,,,,,,,,,,,,,,39.45,0.01,1,3,8,2024,240,27,35,True,0.9172219
2024-08-28,,,,,,,,,,,,,,39.77,1.22,2,3,8,2024,241,28,35,True,0.9172219
2024-08-29,,,,,,,,,,,,,,39.77,1.19,3,3,8,2024,242,29,35,True,0.9172219
2024-08-30,,,,,,,,,,,,,,39.45,1.27,4,3,8,2024,243,30,35,True,0.9172219
2024-08-31,,,,,,,,,,,,,,39.45,1.27,5,3,8,2024,244,31,35,True,0.9172219
2024-09-01,,,,,,,,,,,,,,39.77,1.25,6,3,9,2024,245,1,35,True,0.9172219
2024-09-02,,,,,,,,,,,,,,39.29,1.86,0,3,9,2024,246,2,36,True,0.9172219
2024-09-03,,,,,,,,,,,,,,38.82,1.81,1,3,9,2024,247,3,36,True,0.9172219
2024-09-04,,,,,,,,,,,,,,38.51,1.81,2,3,9,2024,248,4,36,True,0.9172219
2024-09-05,,,,,,,,,,,,,,38.03,3.51,3,3,9,2024,249,5,36,True,0.9172219
2024-09-06,,,,,,,,,,,,,,37.56,3.41,4,3,9,2024,250,6,36,True,0.9172219
2024-09-07,,,,,,,,,,,,,,37.87,3.32,5,3,9,2024,251,7,36,True,0.9172219
2024-09-08,,,,,,,,,,,,,,37.87,3.23,6,3,9,2024,252,8,36,True,0.9172219
2024-09-09,,,,,,,,,,,,,,37.87,3.13,0,3,9,2024,253,9,37,True,0.9172219
2024-09-10,,,,,,,,,,,,,,37.72,2.8,1,3,9,2024,254,10,37,True,0.9172219
2024-09-11,,,,,,,,,,,,,,37.72,2.75,2,3,9,2024,255,11,37,True,0.9172219
2024-09-12,,,,,,,,,,,,,,37.72,2.66,3,3,9,2024,256,12,37,True,0.9172219
2024-09-13,,,,,,,,,,,,,,37.56,2.57,4,3,9,2024,257,13,37,True,0.9172219
2024-09-14,,,,,,,,,,,,,,37.56,2.47,5,3,9,2024,258,14,37,True,0.9172219
2024-09-15,,,,,,,,,,,,,,37.4,2.43,6,3,9,2024,259,15,37,True,0.9172219
2024-09-16,,,,,,,,,,,,,,37.56,2.38,0,3,9,2024,260,16,38,True,0.9172219
2024-09-17,,,,,,,,,,,,,,37.56,2.43,1,3,9,2024,261,17,38,True,0.9172219
2024-09-18,,,,,,,,,,,,,,37.56,2.43,2,3,9,2024,262,18,38,True,0.9172219
2024-09-19,,,,,,,,,,,,,,37.56,2.43,3,3,9,2024,263,19,38,True,0.9172219
2024-09-20,,,,,,,,,,,,,,37.56,2.43,4,3,9,2024,264,20,38,True,0.9172219
2024-09-21,,,,,,,,,,,,,,37.56,2.33,5,3,9,2024,265,21,38,True,0.9172219
2024-09-22,,,,,,,,,,,,,,37.4,2.28,6,3,9,2024,266,22,38,True,0.9172219
2024-09-23,,,,,,,,,,,,,,37.4,2.28,0,3,9,2024,267,23,39,True,0.9172219
2024-09-24,,,,,,,,,,,,,,37.4,1.96,1,3,9,2024,268,24,39,True,0.9172219
2024-09-25,,,,,,,,,,,,,,37.56,1.86,2,3,9,2024,269,25,39,True,0.9172219
2024-09-26,,,,,,,,,,,,,,37.24,1.81,3,3,9,2024,270,26,39,True,0.9172219
2024-09-27,,,,,,,,,,,,,,37.24,1.77,4,3,9,2024,271,27,39,True,0.9172219
2024-09-28,,,,,,,,,,,,,,38.51,1.72,5,3,9,2024,272,28,39,True,0.9172219
2024-09-29,,,,,,,,,,,,,,38.51,1.62,6,3,9,2024,273,29,39,True,0.9172219
2024-09-30,,,,,,,,,,,,,,38.51,1.61,0,3,9,2024,274,30,40,True,0.9172219
2024-10-01,,,,,,,,,,,,,,39.14,1.58,1,4,10,2024,275,1,40,True,0.9172219
2024-10-02,,,,,,,,,,,,,,39.14,1.54,2,4,10,2024,276,2,40,True,0.9172219
2024-10-03,,,,,,,,,,,,,,39.14,1.51,3,4,10,2024,277,3,40,True,0.9172219
2024-10-04,,,,,,,,,,,,,,39.14,1.51,4,4,10,2024,278,4,40,True,0.9172219
2024-10-05,,,,,,,,,,,,,,39.14,1.5,5,4,10,2024,279,5,40,True,0.9172219
2024-10-06,,,,,,,,,,,,,,39.14,1.5,6,4,10,2024,280,6,40,True,0.9172219
2024-10-07,,,,,,,,,,,,,,38.82,1.5,0,4,10,2024,281,7,41,True,0.9172219
2024-10-08,,,,,,,,,,,,,,38.82,1.48,1,4,10,2024,282,8,41,True,0.9172219
2024-10-09,,,,,,,,,,,,,,38.51,1.48,2,4,10,2024,283,9,41,True,0.9172219
2024-10-10,,,,,,,,,,,,,,38.51,1.48,3,4,10,2024,284,10,41,True,0.9172219
2024-10-11,,,,,,,,,,,,,,38.51,1.48,4,4,10,2024,285,11,41,True,0.9172219
2024-10-12,,,,,,,,,,,,,,38.19,1.46,5,4,10,2024,286,12,41,True,0.9172219
2024-10-13,,,,,,,,,,,,,,38.51,1.46,6,4,10,2024,287,13,41,True,0.9172219
2024-10-14,,,,,,,,,,,,,,38.82,1.46,0,4,10,2024,288,14,42,True,0.9172219
2024-10-15,,,,,,,,,,,,,,38.82,1.46,1,4,10,2024,289,15,42,True,0.9172219
2024-10-16,,,,,,,,,,,,,,38.82,1.46,2,4,10,2024,290,16,42,True,0.9172219
2024-10-17,,,,,,,,,,,,,,38.82,1.45,3,4,10,2024,291,17,42,True,0.9172219
2024-10-18,,,,,,,,,,,,,,38.66,1.45,4,4,10,2024,292,18,42,True,0.9172219
2024-10-19,,,,,,,,,,,,,,38.66,1.43,5,4,10,2024,293,19,42,True,0.9172219
2024-10-20,,,,,,,,,,,,,,38.66,1.43,6,4,10,2024,294,20,42,True,0.9172219
2024-10-21,,,,,,,,,,,,,,38.51,1.41,0,4,10,2024,295,21,43,True,0.9037435
2024-10-22,,,,,,,,,,,,,,38.35,1.41,1,4,10,2024,296,22,43,True,0.889614
2024-10-23,,,,,,,,,,,,,,38.19,1.41,2,4,10,2024,297,23,43,True,0.889614
2024-10-24,,,,,,,,,,,,,,38.03,1.4,3,4,10,2024,298,24,43,True,0.8763316
2024-10-25,,,,,,,,,,,,,,37.87,1.38,4,4,10,2024,299,25,43,True,0.869568
2024-10-26,,,,,,,,,,,,,,37.56,1.38,5,4,10,2024,300,26,43,True,0.869568
2024-10-27,,,,,,,,,,,,,,37.24,1.37,6,4,10,2024,301,27,43,True,0.8563958
2024-10-28,,,,,,,,,,,,,,36.93,1.35,0,4,10,2024,302,28,44,True,0.8563958
2024-10-29,,,,,,,,,,,,,,36.54,1.35,1,4,10,2024,303,29,44,True,0.8563958
2024-10-30,,,,,,,,,,,,,,36.15,1.33,2,4,10,2024,304,30,44,True,0.8563958
2024-10-31,,,,,,,,,,,,,,35.64,1.33,3,4,10,2024,305,31,44,True,0.8563958
2024-11-01,,,,,,,,,,,,,,35.12,1.32,4,4,11,2024,306,1,44,True,0.8500755
2024-11-02,,,,,,,,,,,,,,34.47,1.32,5,4,11,2024,307,2,44,True,0.8500755
2024-11-03,,,,,,,,,,,,,,34.09,1.3,6,4,11,2024,308,3,44,True,0.8500755
2024-11-04,,,,,,,,,,,,,,33.7,1.3,0,4,11,2024,309,4,45,True,0.8500755
2024-11-05,,,,,,,,,,,,,,32.28,1.3,1,4,11,2024,310,5,45,True,0.8500755
2024-11-06,,,,,,,,,,,,,,32.15,1.27,2,4,11,2024,311,6,45,True,0.8500755
2024-11-07,,,,,,,,,,,,,,32.02,1.24,3,4,11,2024,312,7,45,True,0.8500755
2024-11-08,,,,,,,,,,,,,,31.76,1.22,4,4,11,2024,313,8,45,True,0.8500755
2024-11-09,,,,,,,,,,,,,,31.63,1.19,5,4,11,2024,314,9,45,True,0.8500755
2024-11-10,,,,,,,,,,,,,,31.37,1.19,6,4,11,2024,315,10,45,True,0.8500755
2024-11-11,,,,,,,,,,,,,,31.11,1.17,0,4,11,2024,316,11,46,True,0.8500755
2024-11-12,,,,,,,,,,,,,,30.86,1.17,1,4,11,2024,317,12,46,True,0.8500755
2024-11-13,,,,,,,,,,,,,,30.6,1.16,2,4,11,2024,318,13,46,True,0.8500755
2024-11-14,,,,,,,,,,,,,,30.47,1.16,3,4,11,2024,319,14,46,True,0.8500755
2024-11-15,,,,,,,,,,,,,,30.34,1.12,4,4,11,2024,320,15,46,True,0.8500755
2024-11-16,,,,,,,,,,,,,,30.21,1.09,5,4,11,2024,321,16,46,True,0.8500755
2024-11-17,,,,,,,,,,,,,,30.08,1.07,6,4,11,2024,322,17,46,True,0.8500755
2024-11-18,,,,,,,,,,,,,,29.95,1.04,0,4,11,2024,323,18,47,True,0.8500755
2024-11-19,,,,,,,,,,,,,,29.82,1.01,1,4,11,2024,324,19,47,True,0.8500755
2024-11-20,,,,,,,,,,,,,,29.69,0.98,2,4,11,2024,325,20,47,True,0.8500755
2024-11-21,,,,,,,,,,,,,,29.44,0.96,3,4,11,2024,326,21,47,True,0.8500755
2024-11-22,,,,,,,,,,,,,,29.18,0.93,4,4,11,2024,327,22,47,True,0.8500755
2024-11-23,,,,,,,,,,,,,,29.05,0.91,5,4,11,2024,328,23,47,True,0.8500755
2024-11-24,,,,,,,,,,,,,,28.92,0.91,6,4,11,2024,329,24,47,True,0.8500755
2024-11-25,,,,,,,,,,,,,,28.79,0.9,0,4,11,2024,330,25,48,True,0.8500755
2024-11-26,,,,,,,,,,,,,,28.4,0.88,1,4,11,2024,331,26,48,True,0.8500755
2024-11-27,,,,,,,,,,,,,,27.88,0.86,2,4,11,2024,332,27,48,True,0.8500755
2024-11-28,,,,,,,,,,,,,,27.63,0.85,3,4,11,2024,333,28,48,True,0.8500755
2024-11-29,,,,,,,,,,,,,,26.85,0.83,4,4,11,2024,334,29,48,True,0.8500755
2024-11-30,,,,,,,,,,,,,,26.33,0.83,5,4,11,2024,335,30,48,True,0.8500755
2024-12-01,,,,,,,,,,,,,,25.82,0.83,6,4,12,2024,336,1,48,True,0.8500755
