,almacenamiento,temp,humidity,precip,preciptype,uvindex,conditions_Clear,conditions_Overcast,conditions_Partially cloudy,conditions_Rain,"conditions_Rain, Overcast","conditions_Rain, Partially cloudy",lag1,lag2,lag3,dayofweek,quarter,month,year,dayofyear,dayofmonth,weekofyear,isfuture,pred
2024-05-11,,,,,,,,,,,,,348.817,10.36,12.29,5,2,5,2024,132,11,19,True,269.78445
2024-05-12,,,,,,,,,,,,,348.494,10.36,12.29,6,2,5,2024,133,12,19,True,269.78445
2024-05-13,,,,,,,,,,,,,348.172,10.38,12.32,0,2,5,2024,134,13,20,True,269.78445
2024-05-14,,,,,,,,,,,,,348.172,10.38,12.36,1,2,5,2024,135,14,20,True,269.78445
2024-05-15,,,,,,,,,,,,,348.172,10.38,12.32,2,2,5,2024,136,15,20,True,269.78445
2024-05-16,,,,,,,,,,,,,347.527,10.41,12.32,3,2,5,2024,137,16,20,True,269.78445
2024-05-17,,,,,,,,,,,,,347.527,10.41,12.36,4,2,5,2024,138,17,20,True,269.78445
2024-05-18,,,,,,,,,,,,,347.2,10.44,12.36,5,2,5,2024,139,18,20,True,269.78445
2024-05-19,,,,,,,,,,,,,347.2,10.44,12.36,6,2,5,2024,140,19,20,True,269.78445
2024-05-20,,,,,,,,,,,,,347.2,10.47,12.39,0,2,5,2024,141,20,21,True,269.78445
2024-05-21,,,,,,,,,,,,,346.559,10.47,12.39,1,2,5,2024,142,21,21,True,269.78445
2024-05-22,,,,,,,,,,,,,346.237,10.5,12.42,2,2,5,2024,143,22,21,True,269.78445
2024-05-23,,,,,,,,,,,,,345.914,10.5,12.42,3,2,5,2024,144,23,21,True,269.78445
2024-05-24,,,,,,,,,,,,,345.59,10.5,12.42,4,2,5,2024,145,24,21,True,269.78445
2024-05-25,,,,,,,,,,,,,345.592,10.5,12.42,5,2,5,2024,146,25,21,True,269.78445
2024-05-26,,,,,,,,,,,,,345.269,10.53,12.42,6,2,5,2024,147,26,21,True,269.78445
2024-05-27,,,,,,,,,,,,,344.947,10.53,12.46,0,2,5,2024,148,27,22,True,269.78445
2024-05-28,,,,,,,,,,,,,344.624,10.56,12.46,1,2,5,2024,149,28,22,True,269.78445
2024-05-29,,,,,,,,,,,,,344.302,10.56,12.46,2,2,5,2024,150,29,22,True,269.78445
2024-05-30,,,,,,,,,,,,,343.98,10.56,12.42,3,2,5,2024,151,30,22,True,269.78445
2024-05-31,,,,,,,,,,,,,343.98,10.59,12.42,4,2,5,2024,152,31,22,True,269.78445
2024-06-01,,,,,,,,,,,,,343.66,10.59,12.36,5,2,6,2024,153,1,22,True,269.78445
2024-06-02,,,,,,,,,,,,,343.66,10.59,12.42,6,2,6,2024,154,2,22,True,269.78445
2024-06-03,,,,,,,,,,,,,343.33,10.59,12.42,0,2,6,2024,155,3,23,True,269.78445
2024-06-04,,,,,,,,,,,,,343.012,10.59,12.42,1,2,6,2024,156,4,23,True,269.78445
2024-06-05,,,,,,,,,,,,,342.69,10.62,12.46,2,2,6,2024,157,5,23,True,269.78445
2024-06-06,,,,,,,,,,,,,342.69,10.62,12.46,3,2,6,2024,158,6,23,True,269.78445
2024-06-07,,,,,,,,,,,,,342.367,10.62,12.46,4,2,6,2024,159,7,23,True,269.78445
2024-06-08,,,,,,,,,,,,,342.367,10.62,12.46,5,2,6,2024,160,8,23,True,269.78445
2024-06-09,,,,,,,,,,,,,342.045,10.62,12.46,6,2,6,2024,161,9,23,True,269.78445
2024-06-10,,,,,,,,,,,,,342.045,10.65,12.46,0,2,6,2024,162,10,24,True,269.78445
2024-06-11,,,,,,,,,,,,,341.722,10.65,12.49,1,2,6,2024,163,11,24,True,269.78445
2024-06-12,,,,,,,,,,,,,341.4,10.65,12.49,2,2,6,2024,164,12,24,True,269.78445
2024-06-13,,,,,,,,,,,,,340.755,10.65,12.49,3,2,6,2024,165,13,24,True,269.78445
2024-06-14,,,,,,,,,,,,,340.432,10.65,12.49,4,2,6,2024,166,14,24,True,269.78445
2024-06-15,,,,,,,,,,,,,340.11,10.65,12.49,5,2,6,2024,167,15,24,True,269.78445
2024-06-16,,,,,,,,,,,,,339.79,10.65,12.49,6,2,6,2024,168,16,24,True,269.78445
2024-06-17,,,,,,,,,,,,,339.47,10.71,12.52,0,2,6,2024,169,17,25,True,269.78445
2024-06-18,,,,,,,,,,,,,339.142,10.77,12.52,1,2,6,2024,170,18,25,True,269.78445
2024-06-19,,,,,,,,,,,,,338.82,10.8,12.52,2,2,6,2024,171,19,25,True,269.78445
2024-06-20,,,,,,,,,,,,,338.82,10.8,12.52,3,2,6,2024,172,20,25,True,269.78445
2024-06-21,,,,,,,,,,,,,338.82,10.8,12.52,4,2,6,2024,173,21,25,True,269.78445
2024-06-22,,,,,,,,,,,,,338.497,10.83,12.52,5,2,6,2024,174,22,25,True,269.78445
2024-06-23,,,,,,,,,,,,,338.497,11.02,12.52,6,2,6,2024,175,23,25,True,269.78445
2024-06-24,,,,,,,,,,,,,,12.46,12.56,0,2,6,2024,176,24,26,True,344.00662
2024-06-25,,,,,,,,,,,,,,17.12,12.69,1,2,6,2024,177,25,26,True,344.00662
2024-06-26,,,,,,,,,,,,,,25.5,13.44,2,2,6,2024,178,26,26,True,344.00662
2024-06-27,,,,,,,,,,,,,,33.93,16.1,3,2,6,2024,179,27,26,True,344.00662
2024-06-28,,,,,,,,,,,,,,44.2,17.42,4,2,6,2024,180,28,26,True,344.00662
2024-06-29,,,,,,,,,,,,,,52.43,17.99,5,2,6,2024,181,29,26,True,344.00662
2024-06-30,,,,,,,,,,,,,,61.5,20.36,6,2,6,2024,182,30,26,True,344.00662
2024-07-01,,,,,,,,,,,,,,69.78,21.13,0,3,7,2024,183,1,27,True,344.00662
2024-07-02,,,,,,,,,,,,,,79.61,22.13,1,3,7,2024,184,2,27,True,344.00662
2024-07-03,,,,,,,,,,,,,,86.93,22.65,2,3,7,2024,185,3,27,True,344.00662
2024-07-04,,,,,,,,,,,,,,92.37,24.12,3,3,7,2024,186,4,27,True,344.00662
2024-07-05,,,,,,,,,,,,,,95.55,30.82,4,3,7,2024,187,5,27,True,344.00662
2024-07-06,,,,,,,,,,,,,,96.69,38.0,5,3,7,2024,188,6,27,True,344.00662
2024-07-07,,,,,,,,,,,,,,101.4,43.93,6,3,7,2024,189,7,27,True,344.00662
2024-07-08,,,,,,,,,,,,,,103.66,47.09,0,3,7,2024,190,8,28,True,344.00662
2024-07-09,,,,,,,,,,,,,,105.66,52.87,1,3,7,2024,191,9,28,True,344.00662
2024-07-10,,,,,,,,,,,,,,108.67,61.33,2,3,7,2024,192,10,28,True,344.00662
2024-07-11,,,,,,,,,,,,,,115.26,68.12,3,3,7,2024,193,11,28,True,344.00662
2024-07-12,,,,,,,,,,,,,,120.43,75.49,4,3,7,2024,194,12,28,True,344.00662
2024-07-13,,,,,,,,,,,,,,123.51,83.94,5,3,7,2024,195,13,28,True,344.00662
2024-07-14,,,,,,,,,,,,,,129.23,92.6,6,3,7,2024,196,14,28,True,344.00662
2024-07-15,,,,,,,,,,,,,,132.34,99.9,0,3,7,2024,197,15,29,True,344.00662
2024-07-16,,,,,,,,,,,,,,139.51,107.42,1,3,7,2024,198,16,29,True,344.00662
2024-07-17,,,,,,,,,,,,,,145.46,115.82,2,3,7,2024,199,17,29,True,344.50513
2024-07-18,,,,,,,,,,,,,,150.56,121.27,3,3,7,2024,200,18,29,True,348.38608
2024-07-19,,,,,,,,,,,,,,156.35,128.92,4,3,7,2024,201,19,29,True,348.38608
2024-07-20,,,,,,,,,,,,,,163.92,134.51,5,3,7,2024,202,20,29,True,357.73294
2024-07-21,,,,,,,,,,,,,,169.45,147.67,6,3,7,2024,203,21,29,True,357.73294
2024-07-22,,,,,,,,,,,,,,175.23,150.05,0,3,7,2024,204,22,30,True,364.40057
2024-07-23,,,,,,,,,,,,,,183.08,152.43,1,3,7,2024,205,23,30,True,365.81223
2024-07-24,,,,,,,,,,,,,,194.76,154.8,2,3,7,2024,206,24,30,True,365.81223
2024-07-25,,,,,,,,,,,,,,202.49,158.38,3,3,7,2024,207,25,30,True,377.7646
2024-07-26,,,,,,,,,,,,,,211.98,164.66,4,3,7,2024,208,26,30,True,377.7646
2024-07-27,,,,,,,,,,,,,,222.84,167.98,5,3,7,2024,209,27,30,True,386.17648
2024-07-28,,,,,,,,,,,,,,234.62,172.41,6,3,7,2024,210,28,30,True,397.70816
2024-07-29,,,,,,,,,,,,,,249.55,174.82,0,3,7,2024,211,29,31,True,397.70816
2024-07-30,,,,,,,,,,,,,,262.32,176.84,1,3,7,2024,212,30,31,True,414.9558
2024-07-31,,,,,,,,,,,,,,272.95,180.66,2,3,7,2024,213,31,31,True,414.9558
2024-08-01,,,,,,,,,,,,,,281.4,185.5,3,3,8,2024,214,1,31,True,427.78046
2024-08-02,,,,,,,,,,,,,,288.77,189.93,4,3,8,2024,215,2,31,True,441.58902
2024-08-03,,,,,,,,,,,,,,294.57,203.59,5,3,8,2024,216,3,31,True,441.58902
2024-08-04,,,,,,,,,,,,,,300.8,214.41,6,3,8,2024,217,4,31,True,454.14038
2024-08-05,,,,,,,,,,,,,,309.1,221.4,0,3,8,2024,218,5,32,True,454.14038
2024-08-06,,,,,,,,,,,,,,317.41,242.14,1,3,8,2024,219,6,32,True,465.26785
2024-08-07,,,,,,,,,,,,,,326.56,249.03,2,3,8,2024,220,7,32,True,470.95276
2024-08-08,,,,,,,,,,,,,,337.53,259.51,3,3,8,2024,221,8,32,True,470.95276
2024-08-09,,,,,,,,,,,,,,349.14,269.13,4,3,8,2024,222,9,32,True,492.1216
2024-08-10,,,,,,,,,,,,,,369.49,290.13,5,3,8,2024,223,10,32,True,492.1216
2024-08-11,,,,,,,,,,,,,,386.18,304.36,6,3,8,2024,224,11,32,True,502.62793
2024-08-12,,,,,,,,,,,,,,402.26,314.14,0,3,8,2024,225,12,33,True,513.30786
2024-08-13,,,,,,,,,,,,,,422.36,320.97,1,3,8,2024,226,13,33,True,515.9493
2024-08-14,,,,,,,,,,,,,,441.91,330.43,2,3,8,2024,227,14,33,True,540.01874
2024-08-15,,,,,,,,,,,,,,474.22,336.24,3,3,8,2024,228,15,33,True,572.7912
2024-08-16,,,,,,,,,,,,,,515.41,341.4,4,3,8,2024,229,16,33,True,582.01056
2024-08-17,,,,,,,,,,,,,,559.99,345.59,5,3,8,2024,230,17,33,True,633.69403
2024-08-18,,,,,,,,,,,,,,606.66,349.78,6,3,8,2024,231,18,33,True,633.69403
2024-08-19,,,,,,,,,,,,,,649.76,352.36,0,3,8,2024,232,19,34,True,681.0366
2024-08-20,,,,,,,,,,,,,,663.49,357.67,1,3,8,2024,233,20,34,True,740.5973
2024-08-21,,,,,,,,,,,,,,678.53,361.15,2,3,8,2024,234,21,34,True,740.5973
2024-08-22,,,,,,,,,,,,,,691.96,364.98,3,3,8,2024,235,22,34,True,768.9933
2024-08-23,,,,,,,,,,,,,,745.37,367.41,4,3,8,2024,236,23,34,True,768.9933
2024-08-24,,,,,,,,,,,,,,758.36,370.19,5,3,8,2024,237,24,34,True,779.3896
2024-08-25,,,,,,,,,,,,,,785.86,371.58,6,3,8,2024,238,25,34,True,816.15356
2024-08-26,,,,,,,,,,,,,,817.15,372.28,0,3,8,2024,239,26,35,True,816.15356
2024-08-27,,,,,,,,,,,,,,852.84,379.92,1,3,8,2024,240,27,35,True,864.6215
2024-08-28,,,,,,,,,,,,,,890.31,385.14,2,3,8,2024,241,28,35,True,864.6215
2024-08-29,,,,,,,,,,,,,,922.89,394.08,3,3,8,2024,242,29,35,True,895.44507
2024-08-30,,,,,,,,,,,,,,955.71,403.38,4,3,8,2024,243,30,35,True,899.33075
2024-08-31,,,,,,,,,,,,,,987.09,410.45,5,3,8,2024,244,31,35,True,899.33075
2024-09-01,,,,,,,,,,,,,,1015.05,419.38,6,3,9,2024,245,1,35,True,908.09186
2024-09-02,,,,,,,,,,,,,,1022.74,435.53,0,3,9,2024,246,2,36,True,908.09186
2024-09-03,,,,,,,,,,,,,,1029.86,457.84,1,3,9,2024,247,3,36,True,917.3622
2024-09-04,,,,,,,,,,,,,,1035.56,477.62,2,3,9,2024,248,4,36,True,917.3622
2024-09-05,,,,,,,,,,,,,,1041.26,494.65,3,3,9,2024,249,5,36,True,917.3622
2024-09-06,,,,,,,,,,,,,,1048.39,508.7,4,3,9,2024,250,6,36,True,917.3622
2024-09-07,,,,,,,,,,,,,,1052.66,516.31,5,3,9,2024,251,7,36,True,917.3622
2024-09-08,,,,,,,,,,,,,,1056.22,524.45,6,3,9,2024,252,8,36,True,917.3622
2024-09-09,,,,,,,,,,,,,,1058.36,525.35,0,3,9,2024,253,9,37,True,917.3622
2024-09-10,,,,,,,,,,,,,,1060.5,528.07,1,3,9,2024,254,10,37,True,917.3622
2024-09-11,,,,,,,,,,,,,,1061.92,528.4,2,3,9,2024,255,11,37,True,917.3622
2024-09-12,,,,,,,,,,,,,,1064.77,529.42,3,3,9,2024,256,12,37,True,917.3622
2024-09-13,,,,,,,,,,,,,,1067.62,529.88,4,3,9,2024,257,13,37,True,917.3622
2024-09-14,,,,,,,,,,,,,,1070.47,530.78,5,3,9,2024,258,14,37,True,917.3622
2024-09-15,,,,,,,,,,,,,,1071.19,531.23,6,3,9,2024,259,15,37,True,917.3622
2024-09-16,,,,,,,,,,,,,,1071.9,538.02,0,3,9,2024,260,16,38,True,917.3622
2024-09-17,,,,,,,,,,,,,,1072.61,535.3,1,3,9,2024,261,17,38,True,917.3622
2024-09-18,,,,,,,,,,,,,,1079.73,538.02,2,3,9,2024,262,18,38,True,917.3622
2024-09-19,,,,,,,,,,,,,,1084.01,538.47,3,3,9,2024,263,19,38,True,917.3622
2024-09-20,,,,,,,,,,,,,,1087.57,540.73,4,3,9,2024,264,20,38,True,917.3622
2024-09-21,,,,,,,,,,,,,,1089.71,541.63,5,3,9,2024,265,21,38,True,917.3622
2024-09-22,,,,,,,,,,,,,,1091.2,542.54,6,3,9,2024,266,22,38,True,917.3622
2024-09-23,,,,,,,,,,,,,,1091.94,543.44,0,3,9,2024,267,23,39,True,917.3622
2024-09-24,,,,,,,,,,,,,,1091.94,543.9,1,3,9,2024,268,24,39,True,917.3622
2024-09-25,,,,,,,,,,,,,,1091.94,544.35,2,3,9,2024,269,25,39,True,917.3622
2024-09-26,,,,,,,,,,,,,,1091.94,544.8,3,3,9,2024,270,26,39,True,917.3622
2024-09-27,,,,,,,,,,,,,,1091.94,544.8,4,3,9,2024,271,27,39,True,917.3622
2024-09-28,,,,,,,,,,,,,,1091.94,545.25,5,3,9,2024,272,28,39,True,917.3622
2024-09-29,,,,,,,,,,,,,,1091.94,545.25,6,3,9,2024,273,29,39,True,917.3622
2024-09-30,,,,,,,,,,,,,,1093.43,545.71,0,3,9,2024,274,30,40,True,917.3622
2024-10-01,,,,,,,,,,,,,,1093.43,545.71,1,4,10,2024,275,1,40,True,917.3622
2024-10-02,,,,,,,,,,,,,,1093.43,545.71,2,4,10,2024,276,2,40,True,917.3622
2024-10-03,,,,,,,,,,,,,,1091.94,545.71,3,4,10,2024,277,3,40,True,917.3622
2024-10-04,,,,,,,,,,,,,,1091.94,546.16,4,4,10,2024,278,4,40,True,917.3622
2024-10-05,,,,,,,,,,,,,,1091.94,545.71,5,4,10,2024,279,5,40,True,917.3622
2024-10-06,,,,,,,,,,,,,,1091.94,545.71,6,4,10,2024,280,6,40,True,917.3622
2024-10-07,,,,,,,,,,,,,,1091.94,545.71,0,4,10,2024,281,7,41,True,917.3622
2024-10-08,,,,,,,,,,,,,,1091.94,545.71,1,4,10,2024,282,8,41,True,917.3622
2024-10-09,,,,,,,,,,,,,,1091.94,545.71,2,4,10,2024,283,9,41,True,917.3622
2024-10-10,,,,,,,,,,,,,,1091.94,545.71,3,4,10,2024,284,10,41,True,917.3622
2024-10-11,,,,,,,,,,,,,,1091.94,545.71,4,4,10,2024,285,11,41,True,917.3622
2024-10-12,,,,,,,,,,,,,,1091.94,545.25,5,4,10,2024,286,12,41,True,917.3622
2024-10-13,,,,,,,,,,,,,,1090.45,545.25,6,4,10,2024,287,13,41,True,917.3622
2024-10-14,,,,,,,,,,,,,,1089.71,543.44,0,4,10,2024,288,14,42,True,917.3622
2024-10-15,,,,,,,,,,,,,,1088.28,542.09,1,4,10,2024,289,15,42,True,917.3622
2024-10-16,,,,,,,,,,,,,,1087.57,540.73,2,4,10,2024,290,16,42,True,917.3622
2024-10-17,,,,,,,,,,,,,,1086.86,539.83,3,4,10,2024,291,17,42,True,917.3622
2024-10-18,,,,,,,,,,,,,,1086.15,538.92,4,4,10,2024,292,18,42,True,917.3622
2024-10-19,,,,,,,,,,,,,,1085.43,538.02,5,4,10,2024,293,19,42,True,917.3622
2024-10-20,,,,,,,,,,,,,,1084.01,537.11,6,4,10,2024,294,20,42,True,917.3622
2024-10-21,,,,,,,,,,,,,,1082.58,536.21,0,4,10,2024,295,21,43,True,917.3622
2024-10-22,,,,,,,,,,,,,,1081.16,534.85,1,4,10,2024,296,22,43,True,917.3622
2024-10-23,,,,,,,,,,,,,,1079.73,533.49,2,4,10,2024,297,23,43,True,917.3622
2024-10-24,,,,,,,,,,,,,,1077.6,532.14,3,4,10,2024,298,24,43,True,917.3622
2024-10-25,,,,,,,,,,,,,,1075.46,530.78,4,4,10,2024,299,25,43,True,917.3622
2024-10-26,,,,,,,,,,,,,,1073.32,529.42,5,4,10,2024,300,26,43,True,917.3622
2024-10-27,,,,,,,,,,,,,,1071.19,528.07,6,4,10,2024,301,27,43,True,917.3622
2024-10-28,,,,,,,,,,,,,,1066.91,526.71,0,4,10,2024,302,28,44,True,917.3622
2024-10-29,,,,,,,,,,,,,,1062.64,525.35,1,4,10,2024,303,29,44,True,917.3622
2024-10-30,,,,,,,,,,,,,,1059.07,520.38,2,4,10,2024,304,30,44,True,917.3622
2024-10-31,,,,,,,,,,,,,,1054.08,515.86,3,4,10,2024,305,31,44,True,917.3622
2024-11-01,,,,,,,,,,,,,,1049.1,510.88,4,4,11,2024,306,1,44,True,917.3622
2024-11-02,,,,,,,,,,,,,,1043.4,506.15,5,4,11,2024,307,2,44,True,917.3622
2024-11-03,,,,,,,,,,,,,,1037.7,501.46,6,4,11,2024,308,3,44,True,917.3622
2024-11-04,,,,,,,,,,,,,,1031.29,495.93,0,4,11,2024,309,4,45,True,917.3622
2024-11-05,,,,,,,,,,,,,,1024.87,489.97,1,4,11,2024,310,5,45,True,917.3622
2024-11-06,,,,,,,,,,,,,,1018.46,484.01,2,4,11,2024,311,6,45,True,917.3622
2024-11-07,,,,,,,,,,,,,,1011.64,478.05,3,4,11,2024,312,7,45,True,917.3622
2024-11-08,,,,,,,,,,,,,,1004.82,472.09,4,4,11,2024,313,8,45,True,917.3622
2024-11-09,,,,,,,,,,,,,,998.0,465.8,5,4,11,2024,314,9,45,True,917.3622
2024-11-10,,,,,,,,,,,,,,991.18,459.44,6,4,11,2024,315,10,45,True,917.3622
2024-11-11,,,,,,,,,,,,,,983.68,453.06,0,4,11,2024,316,11,46,True,917.3622
2024-11-12,,,,,,,,,,,,,,976.85,446.69,1,4,11,2024,317,12,46,True,917.3622
2024-11-13,,,,,,,,,,,,,,970.03,440.31,2,4,11,2024,318,13,46,True,917.3622
2024-11-14,,,,,,,,,,,,,,963.9,433.54,3,4,11,2024,319,14,46,True,917.3622
2024-11-15,,,,,,,,,,,,,,957.07,427.19,4,4,11,2024,320,15,46,True,917.3622
2024-11-16,,,,,,,,,,,,,,950.25,420.87,5,4,11,2024,321,16,46,True,917.3622
2024-11-17,,,,,,,,,,,,,,943.74,414.54,6,4,11,2024,322,17,46,True,917.3622
2024-11-18,,,,,,,,,,,,,,937.22,408.22,0,4,11,2024,323,18,47,True,917.3622
2024-11-19,,,,,,,,,,,,,,930.71,401.89,1,4,11,2024,324,19,47,True,917.3622
2024-11-20,,,,,,,,,,,,,,923.54,395.19,2,4,11,2024,325,20,47,True,917.3622
2024-11-21,,,,,,,,,,,,,,917.67,388.62,3,4,11,2024,326,21,47,True,917.3622
2024-11-22,,,,,,,,,,,,,,911.16,382.36,4,4,11,2024,327,22,47,True,917.3622
2024-11-23,,,,,,,,,,,,,,904.64,376.1,5,4,11,2024,328,23,47,True,917.3622
2024-11-24,,,,,,,,,,,,,,898.78,370.19,6,4,11,2024,329,24,47,True,917.3622
2024-11-25,,,,,,,,,,,,,,892.91,364.63,0,4,11,2024,330,25,48,True,917.3622
2024-11-26,,,,,,,,,,,,,,887.7,359.41,1,4,11,2024,331,26,48,True,917.3622
2024-11-27,,,,,,,,,,,,,,881.99,354.62,2,4,11,2024,332,27,48,True,917.3622
2024-11-28,,,,,,,,,,,,,,877.03,349.78,3,4,11,2024,333,28,48,True,917.3622
2024-11-29,,,,,,,,,,,,,,872.69,344.95,4,4,11,2024,334,29,48,True,917.3622
2024-11-30,,,,,,,,,,,,,,868.34,340.43,5,4,11,2024,335,30,48,True,917.3622
2024-12-01,,,,,,,,,,,,,,864.0,336.24,6,4,12,2024,336,1,48,True,917.3622
