,pred
2024-03-07,528.7683000000002
2024-03-08,528.6512
2024-03-09,528.3316000000001
2024-03-10,528.2979000000001
2024-03-11,528.0171
2024-03-12,527.9718
2024-03-13,527.8994
2024-03-14,527.4833
2024-03-15,527.1489
2024-03-16,526.5873
2024-03-17,526.416
2024-03-18,526.1491000000001
2024-03-19,526.0302
2024-03-20,525.8812
2024-03-21,525.3834
2024-03-22,525.3825
2024-03-23,524.8178
2024-03-24,524.5625000000002
2024-03-25,524.2571
2024-03-26,524.0576000000002
2024-03-27,522.8876000000001
2024-03-28,522.4670000000001
2024-03-29,522.4578000000001
2024-03-30,522.0041000000001
2024-03-31,522.3611000000002
2024-04-01,521.2917000000001
2024-04-02,520.8788000000002
2024-04-03,520.7543000000002
2024-04-04,520.4431000000002
2024-04-05,519.8010000000002
2024-04-06,519.3234000000002
2024-04-07,519.6065000000002
2024-04-08,519.3821000000002
2024-04-09,518.5360000000002
2024-04-10,518.2707000000001
2024-04-11,518.0160000000001
2024-04-12,517.8419
2024-04-13,516.8219000000001
2024-04-14,516.9285000000001
2024-04-15,516.469
2024-04-16,516.2081
2024-04-17,515.3384000000001
2024-04-18,514.4744999999999
2024-04-19,514.3865999999999
2024-04-20,513.5178999999999
2024-04-21,516.5115999999999
2024-04-22,516.1144
2024-04-23,512.8602
2024-04-24,512.3762000000002
2024-04-25,512.2035000000001
2024-04-26,512.0149
2024-04-27,510.9997
2024-04-28,511.42420000000004
2024-04-29,510.9823000000001
2024-04-30,510.9022000000001
2024-05-01,511.66159999999996
2024-05-02,511.4088999999999
2024-05-03,511.2293999999999
2024-05-04,510.77509999999995
2024-05-05,510.9386
2024-05-06,510.7759000000001
2024-05-07,510.7344000000001
2024-05-08,510.6656000000001
2024-05-09,510.4219000000001
2024-05-10,510.1800000000001
2024-05-11,509.73580000000015
2024-05-12,509.6696000000001
2024-05-13,509.3105000000003
2024-05-14,509.31940000000014
2024-05-15,509.4225000000001
2024-05-16,509.06530000000026
2024-05-17,508.9599000000002
2024-05-18,508.27820000000014
2024-05-19,508.44770000000005
2024-05-20,507.8648000000001
2024-05-21,507.4304
2024-05-22,507.40590000000003
2024-05-23,507.0831
2024-05-24,506.54470000000003
2024-05-25,505.9801
2024-05-26,506.26520000000005
2024-05-27,506.0864000000001
2024-05-28,505.92830000000015
2024-05-29,505.5738000000001
2024-05-30,505.25790000000023
2024-05-31,505.18020000000035
2024-06-01,504.50020000000023
2024-06-02,504.7056000000002
2024-06-03,504.10630000000026
2024-06-04,503.91410000000025
2024-06-05,503.5873000000002
2024-06-06,503.15820000000014
2024-06-07,502.49040000000025
2024-06-08,501.9793000000003
2024-06-09,501.99630000000025
2024-06-10,502.7279000000003
2024-06-11,502.15550000000025
2024-06-12,501.7643000000003
2024-06-13,500.1433000000004
2024-06-14,499.3975000000002
2024-06-15,498.54190000000017
2024-06-16,499.65640000000013
2024-06-17,499.7820000000001
2024-06-18,494.04010000000017
2024-06-19,496.4862599999999
2024-06-20,493.39337
2024-06-21,494.69950000000006
2024-06-22,499.34738000000004
2024-06-23,536.5504800000002
2024-06-24,563.3224300000003
2024-06-25,562.1056000000001
2024-06-26,561.9991300000002
2024-06-27,561.8483600000001
2024-06-28,560.9346200000002
2024-06-29,560.6613000000002
2024-06-30,560.5512000000003
2024-07-01,560.0995300000002
2024-07-02,560.0658800000002
2024-07-03,559.9058900000003
2024-07-04,559.7088100000002
2024-07-05,560.8963600000001
2024-07-06,560.3182899999998
2024-07-07,557.9088999999998
2024-07-08,557.9763199999999
2024-07-09,557.3005799999999
2024-07-10,556.9667099999999
2024-07-11,556.6901799999999
2024-07-12,555.9946199999998
2024-07-13,555.42702
2024-07-14,555.0256200000001
2024-07-15,554.8833600000006
2024-07-16,554.9134600000006
2024-07-17,554.7634600000006
2024-07-18,554.5404600000004
2024-07-19,554.1947700000004
2024-07-20,554.1345700000003
2024-07-21,554.3714700000003
2024-07-22,554.5554600000007
2024-07-23,554.6919600000008
2024-07-24,554.6785600000007
2024-07-25,554.9157600000004
2024-07-26,554.7571700000003
2024-07-27,554.7167700000003
2024-07-28,554.7125700000001
2024-07-29,556.5016599999998
2024-07-30,557.3392599999997
2024-07-31,557.5561599999997
2024-08-01,560.9411899999996
2024-08-02,561.5579999999997
2024-08-03,562.1967999999998
2024-08-04,562.3271999999998
2024-08-05,562.5590899999997
2024-08-06,562.5759899999997
2024-08-07,562.6434899999999
2024-08-08,562.7792900000001
2024-08-09,562.5473000000002
2024-08-10,562.5605
2024-08-11,562.6038000000001
2024-08-12,562.7987899999998
2024-08-13,562.8053899999999
2024-08-14,562.8155899999999
2024-08-15,562.77579
2024-08-16,562.4247000000003
2024-08-17,562.3814000000001
2024-08-18,562.4536699999998
2024-08-19,564.6147199999995
2024-08-20,566.3591999999996
2024-08-21,566.6013299999996
2024-08-22,635.9181000000002
2024-08-23,636.5974
2024-08-24,637.369
2024-08-25,639.5565999999998
2024-08-26,617.4072200000002
2024-08-27,296.15919999999994
2024-08-28,298.1260999999999
2024-08-29,298.49869999999993
2024-08-30,299.33419999999984
2024-08-31,300.43119999999976
2024-09-01,300.9860999999998
2024-09-02,300.25279999999987
2024-09-03,300.50189999999986
2024-09-04,300.71159999999986
2024-09-05,300.7937999999998
2024-09-06,300.8327999999998
2024-09-07,301.84389999999973
2024-09-08,302.25819999999976
2024-09-09,301.4625999999999
2024-09-10,301.4625999999999
2024-09-11,301.64579999999984
2024-09-12,301.1437999999998
2024-09-13,301.2465999999998
2024-09-14,302.5800999999998
2024-09-15,303.08379999999977
2024-09-16,302.45829999999984
2024-09-17,302.45829999999984
2024-09-18,302.6202999999998
2024-09-19,302.13599999999985
2024-09-20,302.2398999999998
2024-09-21,303.6081999999998
2024-09-22,303.98719999999975
2024-09-23,303.1163999999998
2024-09-24,303.2255999999998
2024-09-25,303.3768999999998
2024-09-26,302.94449999999983
2024-09-27,302.9511999999998
2024-09-28,303.96229999999974
2024-09-29,304.11519999999973
2024-09-30,303.2255999999998
2024-10-01,303.2255999999998
2024-10-02,303.3768999999998
2024-10-03,302.94449999999983
2024-10-04,302.9511999999998
2024-10-05,303.96229999999974
2024-10-06,304.11519999999973
2024-10-07,303.2255999999998
2024-10-08,303.2255999999998
2024-10-09,303.3768999999998
2024-10-10,302.94449999999983
2024-10-11,302.9511999999998
2024-10-12,303.96229999999974
2024-10-13,304.11519999999973
2024-10-14,303.2255999999998
2024-10-15,303.2255999999998
2024-10-16,303.3768999999998
2024-10-17,302.94449999999983
2024-10-18,302.9511999999998
2024-10-19,303.96229999999974
2024-10-20,304.11519999999973
2024-10-21,303.2255999999998
2024-10-22,303.2255999999998
2024-10-23,303.3768999999998
2024-10-24,302.94449999999983
2024-10-25,302.9511999999998
2024-10-26,303.96229999999974
2024-10-27,304.11519999999973
2024-10-28,303.2255999999998
2024-10-29,303.2255999999998
2024-10-30,303.3768999999998
2024-10-31,302.94449999999983
2024-11-01,302.9511999999998
2024-11-02,303.96229999999974
2024-11-03,304.11519999999973
2024-11-04,303.2255999999998
2024-11-05,303.2255999999998
2024-11-06,303.3768999999998
2024-11-07,302.94449999999983
2024-11-08,302.9511999999998
2024-11-09,303.96229999999974
2024-11-10,304.11519999999973
2024-11-11,303.2255999999998
2024-11-12,303.2255999999998
2024-11-13,303.3768999999998
2024-11-14,302.94449999999983
2024-11-15,302.9511999999998
2024-11-16,303.96229999999974
2024-11-17,304.11519999999973
2024-11-18,303.2255999999998
2024-11-19,303.2255999999998
2024-11-20,303.3768999999998
2024-11-21,302.94449999999983
2024-11-22,302.9511999999998
2024-11-23,303.96229999999974
2024-11-24,304.11519999999973
2024-11-25,303.2255999999998
2024-11-26,303.2255999999998
2024-11-27,303.3768999999998
2024-11-28,302.94449999999983
2024-11-29,302.9511999999998
2024-11-30,303.96229999999974
2024-12-01,304.11519999999973
